	acc	f1
0	0.17670682730923695	0.2788182517329016
1	0.2248995983935743	0.24247252688346044
2	0.18875502008032127	0.2723851614458921
3	0.20883534136546184	0.26413739233561084
4	0.25	0.2781724469988591
