	acc	f1
0	0.3147208121827411	0.3639043584341581
1	0.34517766497461927	0.3910267794745407
2	0.40609137055837563	0.4012536062759992
3	0.3604060913705584	0.3658690811443873
4	0.3165829145728643	0.3558166891685649
