	acc	f1
0	0.39893617021276595	0.3841405957281544
1	0.39361702127659576	0.38510802831287205
2	0.425531914893617	0.41488381708677774
3	0.3882978723404255	0.3992428724904006
4	0.29842931937172773	0.39273551555711467
