	acc	f1
0	0.6384180790960452	0.6176047549548406
1	0.6680790960451978	0.5961232559967604
2	0.6398305084745762	0.6335689927169025
3	0.652542372881356	0.6172251521896196
4	0.6666666666666666	0.6395406285057018
