6416	2318
2624	5371
6118	6774
375	23163
377	23647
377	27236
351	10513
333	1600
10370	7020
2033	7020
338	4547
409	5900
1436	2885
7916	2885
6521	22950
602	580
153	10755
672	466
672	4436
672	580
672	2956
421	1013
5664	823
825	7273
3708	767
9223	1499
5925	1523
7251	1026
4174	4171
8317	4171
4999	4171
10926	4171
10270	4171
4171	4171
6117	4171
5001	4171
4172	4171
7534	993
9322	998
1033	1017
5932	5933
1213	9146
3486	1277
7295	1277
1386	4088
1386	4089
896	27335
10928	891
1465	1465
1445	3480
1634	1956
6493	405
6492	405
266743	405
1839	7704
5111	1647
27258	6635
25804	6635
23658	6635
2033	1958
1387	1958
4926	2035
5335	1915
3895	1936
3791	308
133522	2099
6597	2099
79039	2099
2099	30836
2260	2224
7341	355
2316	3688
2566	11337
6514	3838
6517	1616
2898	6386
2898	9463
2897	9463
2897	6386
904	2896
10287	2781
10287	2775
10287	2773
3298	7329
3984	3084
2252	3339
708	7916
7916	11218
9898	7916
54464	7917
3064	29072
9001	3064
3064	23390
25764	3064
9322	3064
4209	10971
6929	9464
6929	3399
3480	3667
7531	3480
8651	3480
5747	3667
5599	3667
3643	3667
3552	4692
3717	10419
3717	8651
3875	10049
4000	4001
4000	6720
4000	26502
4301	613
149428	596
663	596
6606	596
7159	596
57142	596
596	8678
4790	4066
8631	5788
240	23406
7409	2547
4689	2547
7520	2547
4361	2547
23468	2547
51588	51176
4286	51176
4904	8683
55729	4152
10036	4152
4286	10401
4286	23598
4286	7329
8125	4131
4131	8125
4176	5925
4176	10926
4176	8317
4176	23595
4297	10450
4297	23645
4297	4297
4301	5909
4301	5818
4301	5216
4703	84665
4804	5567
9627	6622
2036	4926
1326	4790
5970	10401
5970	64320
5970	10848
3178	2237
4839	10445
2113	1616
5361	207
208	26060
2114	8558
22941	2017
2017	7456
1436	8651
22938	6497
4893	5910
11146	4233
10765	2290
7409	2146
5966	5531
4985	9737
4641	867
5910	387
5079	7091
10765	5083
8503	5290
9784	6403
5310	5311
5311	5311
5311	7220
3739	1739
3364	5111
5787	260425
5573	5575
5575	8165
2241	7110
5594	4751
22927	10399
8439	10399
367	10399
3689	10399
10399	22927
5170	5590
23286	5590
2033	4094
23607	5867
9135	5868
79890	5869
5147	5906
5910	5906
5863	5908
675	5888
5888	10635
11144	5888
26959	5925
5925	10131
26574	5925
5925	9984
6256	10902
286	6005
4005	5927
4005	4005
6886	4005
6176	6181
9267	10139
6626	6626
286	84033
6662	2516
2516	8204
2516	8204
1191	1191
1191	7048
10497	6804
939	10572
2280	7046
2286	10565
5573	8165
4647	5573
5573	11216
8557	7273
322	7024
10153	4801
4692	1869
472	25
4914	25
5910	3265
84941	2242
5910	3845
6714	2048
7046	7048
7128	8887
7157	51741
7157	8556
7132	5708
7132	5708
3791	25759
4921	6464
999	1500
999	79872
2313	2623
7428	2316
7428	2316
7428	7411
7428	79960
7515	3980
7515	11284
7572	7727
7556	10155
4647	55591
7507	29935
7508	5886
2316	80790
2316	7204
2316	846
3054	2551
186	57509
10048	8237
6421	4841
5170	5584
660	11099
10716	8573
3397	8573
23413	11141
9826	5365
90249	9500
23468	6839
7337	29978
9367	10244
1488	11279
65109	26019
990	28227
1678	8027
6457	30011
1837	1756
9322	7454
10243	23229
10084	10907
10084	51729
2623	23414
2157	5264
4068	6504
2332	7329
8087	2332
2332	26747
5605	369
5422	5937
6103	57096
6103	5147
3358	8777
3358	8777
6855	164
6872	7343
367	5901
367	7182
367	8202
367	6047
367	6047
367	8031
367	8031
367	56924
10048	367
367	25898
367	9063
367	9063
9083	7337
10580	3642
11335	3930
23468	3930
23162	3831
598	57099
598	664
598	6252
598	57142
581	597
19	8772
4036	9223
57763	4036
4036	55805
4036	1601
6884	6908
5782	9051
5782	6464
5782	5829
7286	24144
9659	5144
1387	3172
1387	4780
1387	6996
1387	326
162	164
84687	1029
3718	9220
3718	6776
1984	6125
51651	166
7088	55502
7088	3170
3572	7088
2059	1855
27247	7290
5586	5783
6310	8161
9409	5824
9326	3172
3376	2617
27429	1432
11221	1432
