18538	56210
18538	56210
66682	27096
66226	66682
27096	245828
27096	245828
60409	245828
18771	18514
21417	13017
99152	16348
99152	16348
67923	12703
14784	12402
18708	12402
21417	13017
11431	12387
14784	18708
14784	18708
15504	84092
15504	84092
12753	18626
12753	18627
12753	18628
12753	12952
12753	12953
11865	12753
11865	18626
11865	18627
11865	12952
11865	12953
18626	12753
18626	18627
18626	18628
18626	12952
18627	12753
18627	18626
18627	18628
18627	12952
18627	12953
12952	12753
12952	18626
12952	18627
12953	12753
12953	18627
12953	18628
24069	16854
16854	24069
24069	16854
15166	15165
23885	22088
23885	22088
23885	22088
14163	13043
14163	76507
14163	76507
14163	76507
14163	13043
78891	98376
78891	98376
98376	78891
15505	22142
15505	22142
22142	15505
116848	93762
116848	93762
433759	19645
19645	433759
433759	17927
83797	67155
20586	239985
239985	20586
93762	217578
217578	93762
22778	216848
17927	18519
17927	433759
20181	18193
18193	20181
20181	18193
22778	216848
22778	20586
22778	15182
22778	433759
22778	20586
22778	216848
20924	52432
16975	13131
22359	13131
22330	71766
71766	22330
77945	19893
19893	77945
12402	16818
21677	22601
21677	22601
15185	18786
17349	192292
17349	22631
17349	192292
17349	22631
11666	19299
64930	19684
64930	19684
64930	22350
12387	330914
12387	330914
12387	330914
330914	12387
330914	13385
13385	330914
330914	19353
15902	15902
15902	15902
14828	13418
12695	14811
12695	16513
12695	16516
12695	14812
12695	14813
12695	14814
13385	14811
13385	14812
13385	14814
13385	14810
12695	16513
12695	16516
12695	14811
12695	14812
12695	14813
12695	14814
53424	22099
53424	269682
53424	72236
53424	77053
53424	100986
100986	53424
269682	53424
72236	53424
77053	53424
20473	14797
14797	20473
21888	20473
21888	20473
21687	14784
21687	14786
21687	50915
21687	18708
21687	14784
21687	14786
21687	50915
21687	18708
21687	14784
21687	14786
21687	18708
15903	17927
15903	15904
15903	21406
233908	14105
233908	14105
233908	20382
233908	20382
20198	56307
20198	56307
20198	56307
13555	20683
24051	20391
24051	24053
24051	24052
13138	24052
12048	12125
13347	13368
22030	12421
110157	15461
18708	16367
64930	22084
64930	22350
18854	56717
18708	384783
12737	17475
12737	17475
18538	18970
18538	18970
12477	11773
12477	11773
12477	11773
14370	94221
14370	94221
14367	94221
14370	94221
14367	94221
26400	30957
20617	22144
20617	22144
16476	16476
14281	16476
16476	15242
15242	16476
15982	20467
15982	20467
15260	18505
15260	18509
15260	15081
15260	18505
15260	18509
15260	15081
18505	15260
18505	15260
26904	18106
18106	26904
12703	93679
12703	93679
93679	12703
13644	14083
14083	13644
22195	24105
22195	23807
22195	108086
22195	23807
22195	24105
18754	20779
20779	18754
72088	22295
20416	16331
20416	16331
13858	13858
13858	13858
71770	13858
12520	140559
17984	13555
17984	13555
13555	17984
12465	21454
12462	12461
12468	21454
12468	12464
12466	12461
12466	12465
21349	20466
21349	433759
20466	433759
21349	433759
13555	20683
15461	225870
225870	22627
15461	110157
15461	225870
22627	225870
11350	225870
11350	225870
11350	19303
19303	11350
11350	19303
67087	12387
21804	216963
21804	216963
19303	216963
11546	11546
243833	17125
17125	243833
17125	243833
243833	17125
18518	19052
18518	17318
17318	18518
18518	19052
18518	17318
53331	58244
53331	22320
53331	58244
53331	22320
18481	54126
194590	13196
13196	194590
22034	26940
26940	22034
21853	18626
21853	18627
56350	18582
12575	12567
12575	12566
12575	12443
268465	18140
18140	268465
18140	268465
268465	18140
18148	50754
18148	50754
21926	19766
21926	21937
18211	18412
18412	18211
18412	20128
20128	18412
17246	56289
17246	22059
56289	17246
17246	17246
13163	17246
13163	22059
22034	74256
74256	18412
18024	50868
18024	17135
13144	66105
13144	66105
22059	17246
50868	18024
20185	224170
22034	74256
74256	18412
19766	16151
12402	14254
17762	15481
17762	12017
22059	17246
17246	22059
22084	64930
64930	22084
15512	50927
50927	15512
12534	50927
12534	15512
50927	15512
12534	15512
12534	50927
12534	268697
50927	12534
50927	15512
268697	12534
50868	18024
12387	21416
14784	17295
17257	22589
17257	22589
22589	17257
66743	20467
22589	17257
24061	17257
13006	17257
17257	22589
14056	52615
14056	19646
14056	17765
14056	16468
14056	11569
14056	21652
13626	16468
13626	52615
13626	14056
13626	11569
16468	52615
16468	14056
16468	11569
16468	13626
16468	13626
52615	16468
14056	16468
16468	52615
16468	14056
52615	14056
16468	52615
16468	13626
14056	13626
52615	13626
17977	328572
17977	328572
16443	12402
21898	12042
12042	240354
26409	12042
22034	16179
23802	59007
59007	23802
59007	269523
16568	17872
17872	16568
17127	17128
433759	22632
56070	20595
20595	56070
56070	20595
12151	66233
12151	66233
19664	18128
15469	66511
15469	51810
66511	15469
15469	66511
21349	19720
21349	19720
21349	19720
56312	328572
56312	13207
328572	56312
13207	56312
56312	328572
56312	13207
233490	26379
233490	26379
22761	14460
22761	13016
22761	13017
22761	99982
22761	23942
22761	14460
22761	23942
22761	99982
22761	13016
22761	13017
15378	11614
11614	15378
11614	15378
19016	17283
19016	17283
11789	12387
11865	15251
11924	17172
12013	12013
12029	12053
12189	12190
12190	19361
12190	19363
12606	13198
12609	19645
12914	20375
12914	22059
12952	21853
13163	66233
13170	21685
13180	21405
13435	54427
13626	433759
14106	17126
14106	18091
14265	19290
14634	20481
15251	22346
16151	21929
16476	16658
16825	16909
16825	72475
17122	17187
17127	17927
17129	24136
17135	18024
17172	21423
17187	18109
17927	21423
18022	23808
18034	19697
18044	26423
18519	328572
18626	18626
18627	18627
18741	81601
19013	20181
19401	268903
19697	328572
20183	22260
20682	26423
20848	20848
21339	21374
21340	21374
21341	21374
21422	81879
21423	21423
21423	56787
