	acc	f1
0	0.256198347107438	0.20520648312435225
1	0.20833333333333334	0.16400645718837623
2	0.20276497695852536	0.17181880688302895
3	0.15416666666666667	0.15056988184733744
4	0.21739130434782608	0.16189831541960284
