	acc	f1
0	0.3553299492385787	0.3601524988253871
1	0.38071065989847713	0.3667774579278256
2	0.4213197969543147	0.4028450118972019
3	0.41116751269035534	0.40189093952926574
4	0.36180904522613067	0.39468614978424155
