	acc	f1
0	0.662534435261708	0.39297967351418667
1	0.6570247933884298	0.40440094013356714
2	0.6528925619834711	0.38958490756521447
3	0.6460055096418733	0.38377242418789276
4	0.6570247933884298	0.38785918970082645
