	acc	f1
0	0.6680790960451978	0.4803332096582501
1	0.6977401129943502	0.4718246548058819
2	0.673728813559322	0.4787250731374095
3	0.6610169491525424	0.48881329345449703
4	0.6638418079096046	0.48059559367621474
