	acc	f1
0	0.23938223938223938	0.2890061313495653
1	0.33204633204633205	0.280004455295623
2	0.3127413127413127	0.31353009449732006
3	0.30115830115830117	0.31017257362074424
4	0.2796934865900383	0.2726228267994611
