	acc	f1
0	0.36548223350253806	0.3702557009969634
1	0.3553299492385787	0.3895160643873317
2	0.36548223350253806	0.38629958817391846
3	0.39086294416243655	0.41592386069165754
4	0.39195979899497485	0.36909507940206365
