	acc	f1
0	0.37055837563451777	0.2964217780699761
1	0.4010152284263959	0.3574691414526951
2	0.4263959390862944	0.471511689936699
3	0.3756345177664975	0.3428112887359805
4	0.5175879396984925	0.3380618672126417
