	acc	f1
0	0.2248995983935743	0.2722679484833478
1	0.2248995983935743	0.2926201112379606
2	0.2891566265060241	0.30112469781465867
3	0.21285140562248997	0.30656248419014526
4	0.23015873015873015	0.30297710449022053
