	acc	f1
0	0.6511299435028248	0.4785488413915361
1	0.6793785310734464	0.46961437485559654
2	0.617231638418079	0.45753661877204627
3	0.6793785310734464	0.4893940085132318
4	0.6765536723163842	0.5025465509866778
