	acc	f1
0	0.38071065989847713	0.36813921647183345
1	0.3299492385786802	0.4005329461136589
2	0.3401015228426396	0.4204668400749504
3	0.41624365482233505	0.3648037536926427
4	0.36683417085427134	0.3732336282788918
