	acc	f1
0	0.35106382978723405	0.3415264802302495
1	0.2925531914893617	0.33075942953094595
2	0.3351063829787234	0.3127443266264504
3	0.324468085106383	0.3567005040693762
4	0.29842931937172773	0.33956912778372383
